'glasser.lh.L_V1_ROI.label','glasser.lh.L_MST_ROI.label','glasser.lh.L_V6_ROI.label','glasser.lh.L_V2_ROI.label','glasser.lh.L_V3_ROI.label','glasser.lh.L_V4_ROI.label','glasser.lh.L_V8_ROI.label','glasser.lh.L_4_ROI.label','glasser.lh.L_3b_ROI.label','glasser.lh.L_FEF_ROI.label','glasser.lh.L_PEF_ROI.label','glasser.lh.L_55b_ROI.label','glasser.lh.L_V3A_ROI.label','glasser.lh.L_RSC_ROI.label','glasser.lh.L_POS2_ROI.label','glasser.lh.L_V7_ROI.label','glasser.lh.L_IPS1_ROI.label','glasser.lh.L_FFC_ROI.label','glasser.lh.L_V3B_ROI.label','glasser.lh.L_LO1_ROI.label','glasser.lh.L_LO2_ROI.label','glasser.lh.L_PIT_ROI.label','glasser.lh.L_MT_ROI.label','glasser.lh.L_A1_ROI.label','glasser.lh.L_PSL_ROI.label','glasser.lh.L_SFL_ROI.label','glasser.lh.L_PCV_ROI.label','glasser.lh.L_STV_ROI.label','glasser.lh.L_7Pm_ROI.label','glasser.lh.L_7m_ROI.label','glasser.lh.L_POS1_ROI.label','glasser.lh.L_23d_ROI.label','glasser.lh.L_v23ab_ROI.label','glasser.lh.L_d23ab_ROI.label','glasser.lh.L_31pv_ROI.label','glasser.lh.L_5m_ROI.label','glasser.lh.L_5mv_ROI.label','glasser.lh.L_23c_ROI.label','glasser.lh.L_5L_ROI.label','glasser.lh.L_24dd_ROI.label','glasser.lh.L_24dv_ROI.label','glasser.lh.L_7AL_ROI.label','glasser.lh.L_SCEF_ROI.label','glasser.lh.L_6ma_ROI.label','glasser.lh.L_7Am_ROI.label','glasser.lh.L_7PL_ROI.label','glasser.lh.L_7PC_ROI.label','glasser.lh.L_LIPv_ROI.label','glasser.lh.L_VIP_ROI.label','glasser.lh.L_MIP_ROI.label','glasser.lh.L_1_ROI.label','glasser.lh.L_2_ROI.label','glasser.lh.L_3a_ROI.label','glasser.lh.L_6d_ROI.label','glasser.lh.L_6mp_ROI.label','glasser.lh.L_6v_ROI.label','glasser.lh.L_p24pr_ROI.label','glasser.lh.L_33pr_ROI.label','glasser.lh.L_a24pr_ROI.label','glasser.lh.L_p32pr_ROI.label','glasser.lh.L_a24_ROI.label','glasser.lh.L_d32_ROI.label','glasser.lh.L_8BM_ROI.label','glasser.lh.L_p32_ROI.label','glasser.lh.L_10r_ROI.label','glasser.lh.L_47m_ROI.label','glasser.lh.L_8Av_ROI.label','glasser.lh.L_8Ad_ROI.label','glasser.lh.L_9m_ROI.label','glasser.lh.L_8BL_ROI.label','glasser.lh.L_9p_ROI.label','glasser.lh.L_10d_ROI.label','glasser.lh.L_8C_ROI.label','glasser.lh.L_44_ROI.label','glasser.lh.L_45_ROI.label','glasser.lh.L_47l_ROI.label','glasser.lh.L_a47r_ROI.label','glasser.lh.L_6r_ROI.label','glasser.lh.L_IFJa_ROI.label','glasser.lh.L_IFJp_ROI.label','glasser.lh.L_IFSp_ROI.label','glasser.lh.L_IFSa_ROI.label','glasser.lh.L_p9-46v_ROI.label','glasser.lh.L_46_ROI.label','glasser.lh.L_a9-46v_ROI.label','glasser.lh.L_9-46d_ROI.label','glasser.lh.L_9a_ROI.label','glasser.lh.L_10v_ROI.label','glasser.lh.L_a10p_ROI.label','glasser.lh.L_10pp_ROI.label','glasser.lh.L_11l_ROI.label','glasser.lh.L_13l_ROI.label','glasser.lh.L_OFC_ROI.label','glasser.lh.L_47s_ROI.label','glasser.lh.L_LIPd_ROI.label','glasser.lh.L_6a_ROI.label','glasser.lh.L_i6-8_ROI.label','glasser.lh.L_s6-8_ROI.label','glasser.lh.L_43_ROI.label','glasser.lh.L_OP4_ROI.label','glasser.lh.L_OP1_ROI.label','glasser.lh.L_OP2-3_ROI.label','glasser.lh.L_52_ROI.label','glasser.lh.L_RI_ROI.label','glasser.lh.L_PFcm_ROI.label','glasser.lh.L_PoI2_ROI.label','glasser.lh.L_TA2_ROI.label','glasser.lh.L_FOP4_ROI.label','glasser.lh.L_MI_ROI.label','glasser.lh.L_Pir_ROI.label','glasser.lh.L_AVI_ROI.label','glasser.lh.L_AAIC_ROI.label','glasser.lh.L_FOP1_ROI.label','glasser.lh.L_FOP3_ROI.label','glasser.lh.L_FOP2_ROI.label','glasser.lh.L_PFt_ROI.label','glasser.lh.L_AIP_ROI.label','glasser.lh.L_EC_ROI.label','glasser.lh.L_PreS_ROI.label','glasser.lh.L_ProS_ROI.label','glasser.lh.L_PeEc_ROI.label','glasser.lh.L_STGa_ROI.label','glasser.lh.L_PBelt_ROI.label','glasser.lh.L_A5_ROI.label','glasser.lh.L_PHA1_ROI.label','glasser.lh.L_PHA3_ROI.label','glasser.lh.L_STSda_ROI.label','glasser.lh.L_STSdp_ROI.label','glasser.lh.L_STSvp_ROI.label','glasser.lh.L_TGd_ROI.label','glasser.lh.L_TE1a_ROI.label','glasser.lh.L_TE1p_ROI.label','glasser.lh.L_TE2a_ROI.label','glasser.lh.L_TF_ROI.label','glasser.lh.L_TE2p_ROI.label','glasser.lh.L_PHT_ROI.label','glasser.lh.L_PH_ROI.label','glasser.lh.L_TPOJ1_ROI.label','glasser.lh.L_TPOJ2_ROI.label','glasser.lh.L_TPOJ3_ROI.label','glasser.lh.L_DVT_ROI.label','glasser.lh.L_PGp_ROI.label','glasser.lh.L_IP2_ROI.label','glasser.lh.L_IP1_ROI.label','glasser.lh.L_IP0_ROI.label','glasser.lh.L_PFop_ROI.label','glasser.lh.L_PF_ROI.label','glasser.lh.L_PFm_ROI.label','glasser.lh.L_PGi_ROI.label','glasser.lh.L_PGs_ROI.label','glasser.lh.L_V6A_ROI.label','glasser.lh.L_VMV1_ROI.label','glasser.lh.L_VMV3_ROI.label','glasser.lh.L_PHA2_ROI.label','glasser.lh.L_V4t_ROI.label','glasser.lh.L_FST_ROI.label','glasser.lh.L_V3CD_ROI.label','glasser.lh.L_LO3_ROI.label','glasser.lh.L_VMV2_ROI.label','glasser.lh.L_31pd_ROI.label','glasser.lh.L_31a_ROI.label','glasser.lh.L_VVC_ROI.label','glasser.lh.L_25_ROI.label','glasser.lh.L_s32_ROI.label','glasser.lh.L_pOFC_ROI.label','glasser.lh.L_PoI1_ROI.label','glasser.lh.L_Ig_ROI.label','glasser.lh.L_FOP5_ROI.label','glasser.lh.L_p10p_ROI.label','glasser.lh.L_p47r_ROI.label','glasser.lh.L_TGv_ROI.label','glasser.lh.L_MBelt_ROI.label','glasser.lh.L_LBelt_ROI.label','glasser.lh.L_A4_ROI.label','glasser.lh.L_STSva_ROI.label','glasser.lh.L_TE1m_ROI.label','glasser.lh.L_PI_ROI.label','glasser.lh.L_a32pr_ROI.label','glasser.lh.L_p24_ROI.label','glasser.rh.R_V1_ROI.label','glasser.rh.R_MST_ROI.label','glasser.rh.R_V6_ROI.label','glasser.rh.R_V2_ROI.label','glasser.rh.R_V3_ROI.label','glasser.rh.R_V4_ROI.label','glasser.rh.R_V8_ROI.label','glasser.rh.R_4_ROI.label','glasser.rh.R_3b_ROI.label','glasser.rh.R_FEF_ROI.label','glasser.rh.R_PEF_ROI.label','glasser.rh.R_55b_ROI.label','glasser.rh.R_V3A_ROI.label','glasser.rh.R_RSC_ROI.label','glasser.rh.R_POS2_ROI.label','glasser.rh.R_V7_ROI.label','glasser.rh.R_IPS1_ROI.label','glasser.rh.R_FFC_ROI.label','glasser.rh.R_V3B_ROI.label','glasser.rh.R_LO1_ROI.label','glasser.rh.R_LO2_ROI.label','glasser.rh.R_PIT_ROI.label','glasser.rh.R_MT_ROI.label','glasser.rh.R_A1_ROI.label','glasser.rh.R_PSL_ROI.label','glasser.rh.R_SFL_ROI.label','glasser.rh.R_PCV_ROI.label','glasser.rh.R_STV_ROI.label','glasser.rh.R_7Pm_ROI.label','glasser.rh.R_7m_ROI.label','glasser.rh.R_POS1_ROI.label','glasser.rh.R_23d_ROI.label','glasser.rh.R_v23ab_ROI.label','glasser.rh.R_d23ab_ROI.label','glasser.rh.R_31pv_ROI.label','glasser.rh.R_5m_ROI.label','glasser.rh.R_5mv_ROI.label','glasser.rh.R_23c_ROI.label','glasser.rh.R_5L_ROI.label','glasser.rh.R_24dd_ROI.label','glasser.rh.R_24dv_ROI.label','glasser.rh.R_7AL_ROI.label','glasser.rh.R_SCEF_ROI.label','glasser.rh.R_6ma_ROI.label','glasser.rh.R_7Am_ROI.label','glasser.rh.R_7PL_ROI.label','glasser.rh.R_7PC_ROI.label','glasser.rh.R_LIPv_ROI.label','glasser.rh.R_VIP_ROI.label','glasser.rh.R_MIP_ROI.label','glasser.rh.R_1_ROI.label','glasser.rh.R_2_ROI.label','glasser.rh.R_3a_ROI.label','glasser.rh.R_6d_ROI.label','glasser.rh.R_6mp_ROI.label','glasser.rh.R_6v_ROI.label','glasser.rh.R_p24pr_ROI.label','glasser.rh.R_33pr_ROI.label','glasser.rh.R_a24pr_ROI.label','glasser.rh.R_p32pr_ROI.label','glasser.rh.R_a24_ROI.label','glasser.rh.R_d32_ROI.label','glasser.rh.R_8BM_ROI.label','glasser.rh.R_p32_ROI.label','glasser.rh.R_10r_ROI.label','glasser.rh.R_47m_ROI.label','glasser.rh.R_8Av_ROI.label','glasser.rh.R_8Ad_ROI.label','glasser.rh.R_9m_ROI.label','glasser.rh.R_8BL_ROI.label','glasser.rh.R_9p_ROI.label','glasser.rh.R_10d_ROI.label','glasser.rh.R_8C_ROI.label','glasser.rh.R_44_ROI.label','glasser.rh.R_45_ROI.label','glasser.rh.R_47l_ROI.label','glasser.rh.R_a47r_ROI.label','glasser.rh.R_6r_ROI.label','glasser.rh.R_IFJa_ROI.label','glasser.rh.R_IFJp_ROI.label','glasser.rh.R_IFSp_ROI.label','glasser.rh.R_IFSa_ROI.label','glasser.rh.R_p9-46v_ROI.label','glasser.rh.R_46_ROI.label','glasser.rh.R_a9-46v_ROI.label','glasser.rh.R_9-46d_ROI.label','glasser.rh.R_9a_ROI.label','glasser.rh.R_10v_ROI.label','glasser.rh.R_a10p_ROI.label','glasser.rh.R_10pp_ROI.label','glasser.rh.R_11l_ROI.label','glasser.rh.R_13l_ROI.label','glasser.rh.R_OFC_ROI.label','glasser.rh.R_47s_ROI.label','glasser.rh.R_LIPd_ROI.label','glasser.rh.R_6a_ROI.label','glasser.rh.R_i6-8_ROI.label','glasser.rh.R_s6-8_ROI.label','glasser.rh.R_43_ROI.label','glasser.rh.R_OP4_ROI.label','glasser.rh.R_OP1_ROI.label','glasser.rh.R_OP2-3_ROI.label','glasser.rh.R_52_ROI.label','glasser.rh.R_RI_ROI.label','glasser.rh.R_PFcm_ROI.label','glasser.rh.R_PoI2_ROI.label','glasser.rh.R_TA2_ROI.label','glasser.rh.R_FOP4_ROI.label','glasser.rh.R_MI_ROI.label','glasser.rh.R_Pir_ROI.label','glasser.rh.R_AVI_ROI.label','glasser.rh.R_AAIC_ROI.label','glasser.rh.R_FOP1_ROI.label','glasser.rh.R_FOP3_ROI.label','glasser.rh.R_FOP2_ROI.label','glasser.rh.R_PFt_ROI.label','glasser.rh.R_AIP_ROI.label','glasser.rh.R_EC_ROI.label','glasser.rh.R_PreS_ROI.label','glasser.rh.R_ProS_ROI.label','glasser.rh.R_PeEc_ROI.label','glasser.rh.R_STGa_ROI.label','glasser.rh.R_PBelt_ROI.label','glasser.rh.R_A5_ROI.label','glasser.rh.R_PHA1_ROI.label','glasser.rh.R_PHA3_ROI.label','glasser.rh.R_STSda_ROI.label','glasser.rh.R_STSdp_ROI.label','glasser.rh.R_STSvp_ROI.label','glasser.rh.R_TGd_ROI.label','glasser.rh.R_TE1a_ROI.label','glasser.rh.R_TE1p_ROI.label','glasser.rh.R_TE2a_ROI.label','glasser.rh.R_TF_ROI.label','glasser.rh.R_TE2p_ROI.label','glasser.rh.R_PHT_ROI.label','glasser.rh.R_PH_ROI.label','glasser.rh.R_TPOJ1_ROI.label','glasser.rh.R_TPOJ2_ROI.label','glasser.rh.R_TPOJ3_ROI.label','glasser.rh.R_DVT_ROI.label','glasser.rh.R_PGp_ROI.label','glasser.rh.R_IP2_ROI.label','glasser.rh.R_IP1_ROI.label','glasser.rh.R_IP0_ROI.label','glasser.rh.R_PFop_ROI.label','glasser.rh.R_PF_ROI.label','glasser.rh.R_PFm_ROI.label','glasser.rh.R_PGi_ROI.label','glasser.rh.R_PGs_ROI.label','glasser.rh.R_V6A_ROI.label','glasser.rh.R_VMV1_ROI.label','glasser.rh.R_VMV3_ROI.label','glasser.rh.R_PHA2_ROI.label','glasser.rh.R_V4t_ROI.label','glasser.rh.R_FST_ROI.label','glasser.rh.R_V3CD_ROI.label','glasser.rh.R_LO3_ROI.label','glasser.rh.R_VMV2_ROI.label','glasser.rh.R_31pd_ROI.label','glasser.rh.R_31a_ROI.label','glasser.rh.R_VVC_ROI.label','glasser.rh.R_25_ROI.label','glasser.rh.R_s32_ROI.label','glasser.rh.R_pOFC_ROI.label','glasser.rh.R_PoI1_ROI.label','glasser.rh.R_Ig_ROI.label','glasser.rh.R_FOP5_ROI.label','glasser.rh.R_p10p_ROI.label','glasser.rh.R_p47r_ROI.label','glasser.rh.R_TGv_ROI.label','glasser.rh.R_MBelt_ROI.label','glasser.rh.R_LBelt_ROI.label','glasser.rh.R_A4_ROI.label','glasser.rh.R_STSva_ROI.label','glasser.rh.R_TE1m_ROI.label','glasser.rh.R_PI_ROI.label','glasser.rh.R_a32pr_ROI.label','glasser.rh.R_p24_ROI.label'
0,0.07198011,0.366537462,0.9326756,0.647594822,0.373498275,0.222824664,0.001258056,0.039180458,0.061863423,0,0.000457208,0.494169466,0.054449123,0.136493704,0.295683923,0.159129851,0.058054464,0.271187318,0.245719844,0.217555508,0.168149343,0.097798582,0.035586533,0,0,0.014741487,0,0.071665205,0,0.131813099,0,0.065876286,0,0,0.051207107,0.031756103,0,0.050944202,0,0,0.067452119,0,0,0.037427088,0.095684759,0,0.105510666,0.075108228,0.080239231,0.051325435,0,0,0.062862933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01229667,0,0,0,0,0,0,0.006147769,0,0.008297292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175045323,0.433919796,0,0,0,0,0.097336377,0.010952708,0,0,0,0,0,0,0,0,0,0,0.028551925,0,0,0,0.238510182,0.053412475,0,0,0.107873034,0,0,0,0,0,0.312468078,0.348484092,0.184694337,0,0.136282312,0.025127268,0.224843977,0.172781839,0.195670222,0,0,0.136800853,0,0,0,0,0,0,0,0,0,0,0.03221511,0,0,0,0,0,0,1.334351712,0.046470417,0.336140566,0.75250687,0.539288559,0.322665995,0.212136988,0.010830763,0.016820702,0.036498618,0,0,0.450655872,0.05171768,0.087627106,0.286819234,0.102096277,0.036099744,0.247692228,0.201022873,0.17331019,0.115377377,0.109908719,0.039292151,0,0,0,0,0.031831881,0,0.109907442,0,0.003171704,0,0,0.042478903,0.054715405,0,0.088254262,0,0,0.073367001,0,0,0.035722348,0.042507527,0.033437613,0.079512345,0.122947326,0.071614373,0.049725111,0.008171702,0,0.027743192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004665257,0.0319167,0,0.031105829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208279139,0.42760937,0,0,0,0,0.126030283,0.004325971,0,0,0,0,0,0,0,0,0,0,0.041548345,0,0,0,0.198947311,0.024172993,0,0,0.030855055,0,0,0,0,0,0.250256579,0.269939192,0.172383251,0.006203345,0.111309569,0.03744094,0.236619481,0.159589499,0.140148637,0,0,0.101907044,0,0,0,0,0,0,0,0,0,0,0.012200185,0,0,0,0,0,0
0.07198011,0,0.248179535,0.311585085,0.374064956,0.405160851,0.371858419,0.180785922,0.166404643,0.135631038,0.011945833,0.044500534,0.394618052,0,0,0.392074286,0.243478624,0.398839754,0.351605335,0.442110775,0.453129726,0.336765791,0.908250221,0,0,0,0.060998457,0.051515873,0,0,0,0,0,0,0,0.17633928,0.111217366,0.00528498,0.106473931,0.097589557,0.047132305,0.169308678,0,0,0.034830193,0.05615059,0.181648956,0.223356489,0.113951993,0.162960129,0.238385638,0.267908127,0.103119081,0.165346365,0.114714461,0.14267255,0.021463683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014953484,0.070456745,0,0,0.041334041,0.092198098,0.132523521,0.06716459,0.01406754,0.098386211,0.148621993,0.01767256,0.022303031,0,0,0,0,0,0.040688126,0.040980664,0.073549095,0.128355873,0.103298033,0,0,0.092273501,0,0.000165764,0.091951619,0.086268858,0.002096244,0.025947205,0.061305667,0.031089074,0,0,0,0,0,0.060402726,0.072101514,0.023712589,0.277033968,0.15463647,0.31212744,0.236544293,0.105199605,0.040241613,0,0,0.140865337,0.081852015,0,0,0,0,0.25986534,0.244539946,0.339338194,0,0.678540358,0.69021262,0.303119652,0.47098872,0.248981242,0,0,0.311699935,0,0,0,0,0.067930789,0,0,0,0,0,0.01955763,0.123006867,0,0,0,0,0,0.052829548,0.73946363,0.22879409,0.305584872,0.365668284,0.394850389,0.353637786,0.178108044,0.139276186,0.146289744,0,0.03555902,0.340324939,0,0,0.376691355,0.201941514,0.428915696,0.351997196,0.410790971,0.400848974,0.329844279,0.582043708,0,0.05630732,0,0.083970489,0.147450433,0.007069578,0,0,0,0,0,0,0.162041397,0.135402327,0.002628323,0.150741418,0.110293733,0.067557237,0.181409408,0.023063368,0.043786388,0.091399633,0.07370525,0.215280192,0.232799653,0.172366303,0.13439258,0.237969692,0.274898239,0.122166664,0.184323357,0.127836939,0.146095649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065944039,0.085258306,0,0,0.031133632,0.135757527,0.110019481,0.076940683,0,0.126960246,0.148240644,0.022094288,0.031017215,0,0,0,0,0,0.019736324,0.018422922,0.085223418,0.159499793,0.139760551,0,0.030058207,0.105824422,0,0.0313033,0.047149761,0.100553691,0.048048386,0.069136753,0.090596704,0.07582725,0,0,0,0,0,0.078725551,0.214953434,0.014260294,0.334060416,0.154934816,0.317020174,0.266487261,0.174002713,0.011005125,0,0,0.016850106,0.137700101,0.044784125,0,0,0,0.239846205,0.261334981,0.319560728,0,0.549463616,0.588514103,0.355620721,0.412069005,0.227560182,0,0,0.226919747,0,0,0,0.003529071,0.090854171,0,0,0,0,0,0,0.126707591,0,0,0.022045403,0,0
0.366537462,0.248179535,0,0.587856757,0.55880602,0.266895145,0.24334635,0.141359313,0.143410318,0.224393132,0,0.026593672,0.655235995,0,0.319538529,0.502258506,0.314703509,0.123841462,0.436268483,0.354765884,0.254673787,0.143377071,0.293324557,0.06466372,0,0,0.122214423,0.01893034,0.124585643,0,0.089306266,0,0,0,0,0.160315022,0.229295777,0.187834208,0.143897032,0.120782404,0.068947463,0.184912608,0.040401476,0,0.178157011,0.20042862,0.127460035,0.232547,0.144391729,0.157529594,0.169936334,0.147121525,0.115649822,0.134775304,0.131840879,0.048396127,0.082252963,0.030778908,0.098514526,0.098655194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008443181,0,0,0,0,0,0,0,0,0.083481597,0.051064979,0,0,0.10110095,0.072357766,0.106448462,0.086868246,0.056662189,0.145069244,0.134892714,0.04828826,0.060207809,0.077691066,0.096014824,0,0,0,0.07706303,0.078015548,0.027886505,0.0108604,0,0,0.141983017,0.48855756,0,0.021201691,0.111706972,0.063258769,0.146305576,0.113860423,0.005336818,0,0,0,0,0,0,0,0,0,0.084368931,0,0,0.043306862,0.537497529,0.099943928,0,0,0.14121096,0.067766025,0,0,0,0,0.569603514,0.61747016,0.411058088,0.018212859,0.245931868,0.157914214,0.3067133,0.365442572,0.433202743,0,0,0.256786714,0,0,0,0.061547984,0.073597886,0.039606459,0,0,0,0.013490639,0.086748921,0.150774499,0,0,0.037190038,0,0,0.348865052,0.194924628,1.014810989,0.5331994,0.462753576,0.261109665,0.245625056,0.145047541,0.108465691,0.238767362,0.000719589,0.096348689,0.596013942,0,0.306649729,0.431048365,0.246546196,0.100435959,0.35916255,0.318678178,0.194540166,0.101653096,0.25517212,0.027292668,0.095771315,0,0.152133844,0.10425902,0.147427825,0,0.086198836,0,0,0,0,0.154737635,0.302207818,0.233224686,0.168687601,0.115929033,0.114292158,0.193443876,0.170847921,0.117389219,0.177163116,0.143308808,0.14433616,0.234270712,0.216502625,0.145790803,0.162604731,0.166157854,0.11167334,0.150261914,0.122646931,0.089610823,0.124313971,0.03849503,0.128044571,0.144068195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001793811,0,0,0,0,0,0,0,0.027225101,0,0,0,0,0,0,0,0,0.083901617,0.106533245,0,0,0.109745199,0.101579126,0.074245969,0.101517019,0.057354471,0.182066706,0.167541915,0.068573788,0.09473515,0.124595774,0.112920242,0.023457403,0,0,0.108365814,0.120365194,0.053794546,0.04894639,0.072874266,0,0.275830955,0.550446308,0,0.034909288,0.086074509,0.029713991,0.204787828,0.116082153,0.011857001,0,0,0,0,0,0,0,0,0,0.091157209,0.045954364,0.045981893,0.040339434,0.522793016,0.025313887,0,0,0.016293844,0.097743383,0.0658877,0,0,0,0.411574476,0.550369393,0.385461595,0.053195474,0.208824722,0.19318095,0.352716971,0.378133455,0.355800204,0,0,0.194339829,0,0,0,0.07958875,0.081184722,0.038699861,0,0,0,0.001314778,0.05643959,0.11887854,0,0,0.072426406,0,0
0.9326756,0.311585085,0.587856757,0,1.303491531,0.777798487,0.509203186,0.12279859,0.13926323,0.075231322,0,0,0.973161651,0,0.162106077,0.5623995,0.281977248,0.270126307,0.52915778,0.52741543,0.504615835,0.411190155,0.336979895,0,0,0,0.026230738,0,0.063348044,0,0.112833726,0,0.008133291,0,0,0.17458623,0.085527436,0,0.126703307,0.050836721,0,0.15140579,0,0,0.053207464,0.122845278,0.072090822,0.185588233,0.107964596,0.13163196,0.211454443,0.162397768,0.060520068,0.183236738,0.064379718,0.002493035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054435897,0.058766046,0,0.057287768,0.003978278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15479348,0.408413678,0,0,0.018696606,0.014320666,0.105728237,0.039772637,0.000185283,0,0,0,0,0,0,0,0,0,0.141619238,0,0,0.010762256,0.303086379,0.045412904,0,0,0.173358646,0,0,0,0,0,0.517305346,0.539824313,0.463445946,0,0.404738502,0.213121935,0.42906116,0.384997475,0.39895024,0,0,0.357829129,0,0,0,0,0.026615834,0,0,0,0,0,0.01441062,0.031183978,0,0,0,0,0,0.748770474,0.304379591,0.520991105,1.196070808,0.976051869,0.652981736,0.492235595,0.142958553,0.107257578,0.057516987,0,0,0.809367473,0,0.128542889,0.513542228,0.210040635,0.266591724,0.459217976,0.477238965,0.441542056,0.346329191,0.34814226,0,0,0,0.010389617,0,0.038797366,0,0.079197111,0,0,0,0,0.170330545,0.128738247,0.006008744,0.188623959,0.082802729,0.033690496,0.169279066,0,0,0.072194331,0.049656089,0.131153403,0.176430658,0.19856924,0.114607289,0.209784726,0.179956385,0.071768796,0.151473707,0.035188278,0.017711438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031432893,0.06460032,0.082990581,0,0.091902887,0.036225833,0,0,0,0,0,0,0,0,0.000282683,0.008832254,0.011984532,0.000849597,0,0.204274527,0.431457455,0,0,0.00492042,0.016370749,0.160531448,0.059572793,0,0,0,0,0,0,0,0,0,0,0.173990851,0,0,0,0.280472565,0,0,0,0.019201767,0,0,0,0,0,0.405302041,0.521934784,0.438962945,0.01946924,0.389515503,0.250524088,0.46005232,0.37198059,0.347370989,0,0,0.27314435,0,0,0,0,0.036156946,0,0,0,0,0,0,0.043255149,0,0,0,0,0
0.647594822,0.374064956,0.55880602,1.303491531,0,1.073129595,0.646647436,0.132096995,0.142453765,0.089358591,0,0,1.147749832,0,0.096826172,0.637623956,0.337339658,0.394503289,0.631960965,0.685574434,0.694772525,0.57157272,0.384818097,0,0,0,0,0,0.021257159,0,0,0,0,0,0,0.177395805,0.087024173,0,0.134839271,0.044187542,0,0.180319197,0,0,0.05032367,0.115267096,0.121936344,0.231844744,0.150788836,0.178409813,0.227729775,0.172042699,0.077421762,0.174541012,0.046503073,0.019146582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002712309,0,0,0,0,0.01731154,0.05586096,0.057470372,0,0.050867619,0.017025947,0,0,0,0,0,0,0,0,0,0.000729577,0,0,0,0.038423038,0.262971132,0,0,0.002740636,0.036660518,0.033964382,0.009173021,0,0,0,0,0,0,0,0,0,0,0.210147496,0,0,0,0.26699785,0,0,0,0.156196235,0,0,0,0,0,0.550387851,0.477065347,0.571504603,0,0.530381183,0.306968345,0.555845322,0.435143174,0.419107784,0,0,0.44325419,0,0,0,0,0.016101951,0,0,0,0,0,0,0.058139452,0,0,0,0,0,0.560196259,0.368606285,0.502610535,1.064575692,1.152274452,0.880734882,0.627494876,0.148085707,0.111957653,0.089065115,0,0,0.915312988,0,0.095166559,0.575699899,0.262796867,0.396563988,0.565349333,0.632734937,0.610628992,0.517476213,0.402342409,0,0,0,0.016250598,0,0.030120448,0,0,0,0,0,0,0.1948852,0.155056581,0.031386188,0.207962351,0.080507865,0.036323851,0.205677683,0.008581966,0,0.108395903,0.076042606,0.166299686,0.235787578,0.239869723,0.133061021,0.225109722,0.193989278,0.069727434,0.168889739,0.050710435,0.036925463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014209472,0.05415831,0.055554964,0.073745356,0,0.08844798,0.053224798,0,0,0,0,0,0,0,0,0.022808088,0.007142102,0.027482528,0.032267005,0,0.126167851,0.308358618,0,0,0.011336386,0.023151022,0.105444729,0.057158185,0,0,0,0,0,0,0,0,0.011965484,0,0.289972486,0,0,0,0.285802428,0,0,0,0.013588799,0.027746467,0,0,0,0,0.440183449,0.498592637,0.541636416,0,0.528146612,0.352392766,0.59442113,0.48336031,0.375277349,0,0,0.336456588,0,0,0,0,0.041162227,0,0,0,0,0,0,0.058841152,0,0,0,0,0
